point_id,premium_pp,pv_premiums,pv_claims,pv_expenses,pv_commissions,pv_net_cf
2465,2.9500000000,426.9640318707,284.3241109250,1089.3723944003,33.7354224021,-980.4678958567
2466,49.7300000000,5905.5396351387,3937.4066228229,934.9012987172,568.7098249157,464.5218886830
2467,21.4200000000,3125.5909231006,2083.4725653114,1096.1853728800,244.9938169755,-299.0608320664
2468,58.6100000000,8561.4305554969,5707.5035639207,1097.0767788299,670.3741915056,1086.4760212407
2469,449.4300000000,64122.4513184793,42748.2537537505,1077.5309870471,5138.1974011740,15158.4691765076
2470,32.8500000000,3915.1222554210,2610.0158563500,937.2848285391,375.7143059351,-7.8927354031
2471,35.8200000000,5237.3504426121,3491.6710598238,1097.8712831691,409.7133270748,238.0947725444
2472,4.1000000000,357.8641999190,238.4966240810,756.8298005211,46.8969447071,-684.3591693903
2473,22.7200000000,2714.9989879562,1810.0897664434,939.0386843848,259.8777033524,-294.0071662245
2474,15.1700000000,1812.7876165183,1208.1495375082,939.0386843848,173.5186954162,-507.9193007910
2475,83.1200000000,9908.9719155903,6605.6474799416,937.4569555241,950.6739591002,1415.1935210244
2476,34.7500000000,5073.5998257433,3382.4897354227,1096.6652581846,397.4621529883,196.9826791477
2477,44.1000000000,3849.0659591485,2566.2177989745,756.8108245191,504.4268856132,21.6104500417
2478,193.3400000000,22804.9107952597,15203.0361829939,930.4637478382,2210.5715007007,4460.8393637269
2479,213.3300000000,18463.7372545290,12309.3263097452,752.8992265782,2438.9374354014,2962.5742828041
2480,199.8100000000,23713.6005647565,15809.2838330970,934.5057179604,2284.9744915823,4684.8365221168
2481,161.7800000000,19142.1967669330,12761.6452454343,932.5173167244,1849.9015619660,3598.1326428083
2482,50.9500000000,6042.8159543907,4028.6323444911,934.0736028865,582.6389081789,497.4710988342
2483,219.7100000000,19029.8862531595,12686.3336183696,753.2396180813,2511.9812514342,3078.3317652746
2484,42.1500000000,3675.0829247548,2450.0085883014,756.3298557505,482.0923856195,-13.3479049166
2485,215.7300000000,31253.4863838728,20835.3405533842,1090.1749041379,2467.0776297820,6860.8932965686
2486,101.1600000000,8755.4102126665,5836.8167008651,752.8992265782,1156.5317159575,1009.1625692657
2487,75.6200000000,6583.1908102777,4388.6433109640,755.6102914559,864.8279505388,574.1092573189
2488,8.9500000000,779.6522166515,519.6570518291,755.9089524359,102.3605077310,-598.2742953445
2489,33.2900000000,3978.3643054938,2652.1733166706,939.0835389281,380.7811708372,6.3262790579
2490,56.1400000000,4888.4653628784,3258.9370931128,755.7180513530,642.0536761479,231.7565422647
2491,50.2600000000,7326.2274408473,4884.0946780699,1095.3085042616,574.8420739218,771.9821845940
2492,47.1400000000,4088.1732466334,2725.2280658484,753.8312137160,538.9981891236,70.1157779454
2493,46.8000000000,4083.6832058781,2722.5543619145,756.6918581469,535.3019487399,69.1350370769
2494,23.5900000000,2058.1512903001,1372.1319075468,756.6307199789,269.8220749439,-340.4334121696
2495,43.2900000000,6334.3647659022,4223.0965057002,1098.5078760990,495.1642200524,517.5961640506
2496,39.8300000000,5821.7014025852,3880.6718915329,1097.5884505866,455.5768244029,387.8642360629
2497,11.7600000000,1026.4175891063,684.3247463932,756.8108245191,134.5138361635,-549.2318179696
2498,21.2200000000,1848.8512397177,1232.8235382287,755.9935047728,242.6942184785,-382.6600217623
2499,443.6000000000,63565.9877185934,42377.2559813525,1081.1023166841,5071.9433004595,15035.6861200973
2500,119.8900000000,14280.3126125765,9519.9192989358,936.8966040123,1371.1880232510,2452.3086863775
2501,25.0200000000,3655.5857255614,2437.0567658052,1097.2602780930,286.1771328320,-164.9084511689
2502,55.6700000000,4846.4193653552,3230.8550578042,755.6102914559,636.6698228841,223.2841932110
2503,69.1700000000,10020.8763415959,6680.7666364946,1090.1749041379,791.0247051964,1458.9100957669
2504,26.8300000000,3924.0365435615,2616.3524789557,1098.1153248667,306.8866083592,-97.3178686201
2505,63.6800000000,5525.6449500427,3683.7417364287,754.0882497416,728.1391579060,359.6758059663
2506,65.9000000000,5748.6914003099,3832.6136127624,756.5599770292,753.7563422661,405.7614682522
2507,42.4600000000,5072.2354040871,3381.1584559861,938.8222665727,485.6640173734,266.5906641549
2508,14.5100000000,1732.3657933043,1155.0670778953,938.4454697809,165.9644363466,-527.1111907186
2509,33.0000000000,4813.7871768942,3209.0077875098,1095.9158827522,377.4388784209,131.4246282112
2510,71.9400000000,10482.1597319062,6987.9988009374,1094.9662915433,822.7971740934,1576.3974653321
2511,12.0100000000,1753.4945009260,1169.0191153586,1096.6652581846,137.3674951767,-649.5573677939
2512,77.4300000000,6743.7562691016,4495.6683526136,755.8173576902,885.5510981318,606.7194606660
2513,323.3600000000,38184.7640774020,25456.3063969527,931.2135751301,3697.2943240349,8099.9497812844
2514,60.1800000000,5246.4848394362,3497.8880281539,756.2725330342,688.3062051951,304.0180730530
2515,181.1300000000,15688.3314233981,10459.0980814367,753.2396180813,2070.8896457707,2405.1040781094
2516,41.7600000000,5995.2187302377,3997.1336406383,1082.6437912211,477.4833342766,437.9579641017
2517,52.1200000000,6210.0040906684,4140.0588159197,937.0984891794,596.1050065040,536.7417790653
2518,81.1100000000,11831.7053914511,7887.8757853826,1095.9158827522,927.6990129916,1920.2147103247
2519,40.2000000000,3505.8303465016,2336.9552841597,756.4322921394,459.7952335944,-47.3524633919
2520,101.6200000000,8853.9237973661,5902.6096678827,755.9935047728,1162.2331047023,1033.0875200082
2521,76.2300000000,11132.6357278295,7421.3962248901,1096.8788562489,871.9052075299,1742.4554391606
2522,1.4600000000,127.4178225372,84.7262313084,756.7683859227,16.6997558034,-730.7765504973
2523,57.8300000000,8432.8603889180,5621.9058579894,1095.6242774865,661.4281795685,1053.9020738735
2524,55.7400000000,8118.1046224036,5412.3006428298,1094.5951237908,637.5075414915,973.7013142915
2525,31.5800000000,2754.3524680058,1835.9901058575,756.4780410728,361.2044544279,-199.3201333524
2526,33.0500000000,2860.4814900023,1907.0787240450,752.8992265782,377.8506644167,-177.3471250377
2527,310.3500000000,44818.7056687098,29878.9460986189,1087.5315179624,3548.9299433822,10303.2981087463
2528,142.1700000000,16788.4955123832,11192.2270517557,931.2135751301,1625.5700582881,3039.4848272094
2529,32.2100000000,2810.0134327914,1873.5520761836,756.5966414806,368.4158852326,-188.5511701054
2530,28.4800000000,4167.3067344166,2778.0581788160,1098.5078760990,325.7629241647,-35.0222446632
2531,41.5200000000,4948.4284945230,3299.2806071466,937.2848285391,474.8754332549,236.9876255824
2532,374.3600000000,43972.2166604864,29315.0020344936,927.7291392802,4279.7518657604,9449.7336209521
2533,12.3300000000,1799.7199857173,1200.1391436779,1096.4346045105,141.0267470204,-637.8805094915
2534,49.0400000000,4271.9714753730,2848.2468790125,755.9089524359,560.8669607967,106.9486831280
2535,145.3500000000,12629.8150645684,8419.7642979437,754.7330514445,1662.1136370891,1793.2040780911
2536,147.1200000000,12778.2327634839,8518.6409283528,754.5370947577,1682.3134603543,1822.7412800191
2537,28.5000000000,3405.9291891431,2270.9234023992,939.0835389281,325.9916902632,-130.0694424474
2538,60.6400000000,5290.6440968120,3527.3129141649,756.6307199789,693.5994330055,313.1010296628
2539,64.6000000000,9216.8087470213,6144.7304032653,1077.5309870471,738.5522820369,1255.9950746720
2540,35.7200000000,3117.6561465031,2078.6364171694,756.8108245191,408.5743390953,-126.3654342807
2541,134.4800000000,19463.7705104999,12975.5185167577,1089.3723944003,1537.8778320804,3861.0017672615
2542,201.9300000000,28989.8112595043,19326.3471903025,1082.6437912211,2308.8651745805,6271.9551034001
2543,49.1800000000,4271.5707402674,2847.7656359616,754.5370947577,562.3720498928,106.8959596552
2544,90.4400000000,13177.7387566527,8784.9127783213,1094.9662915433,1034.3866614541,2263.4730253340
2545,2.8000000000,333.8763327397,222.8462545977,937.6160751321,32.0248815976,-858.6108785877
2546,29.3600000000,4289.6881255988,2859.8115108939,1097.2602780930,335.8177705815,-3.2014339696
2547,9.1600000000,1084.7684606784,722.9855353787,933.0839460749,104.7443671618,-676.0453879370
2548,17.0700000000,1489.1937068534,992.7586698503,756.5966414806,195.2455498578,-455.4071543353
2549,29.5800000000,3534.4988317226,2355.9640973257,938.9903837852,338.3434756562,-98.7991250445
2550,50.7100000000,6049.3317740756,4032.9636403708,937.8995482845,580.0017020928,498.4668833275
2551,369.5200000000,52841.5629458527,35227.5533598445,1079.4039103234,4224.7840882525,12309.8215874323
2552,26.6600000000,2326.1566229310,1550.8291239028,756.6624014288,304.9379397083,-286.2728421089
2553,41.3000000000,3604.9629806525,2403.5827791004,756.8474066171,472.4019932586,-27.8691983235
2554,60.5800000000,5285.4092906477,3523.7209458205,756.6307199789,692.9131538831,312.1444709651
2555,33.2500000000,3971.6282275455,2647.4634353987,938.7575205857,380.3173680971,5.0899034640
2556,168.8400000000,24536.3334400320,16357.9283222710,1092.7603591096,1930.9644225296,5154.6803361218
2557,71.2200000000,8480.3303443802,5653.7922244829,936.6776962357,814.5380291178,1075.3223945438
2558,103.9700000000,9011.2307616893,6007.6804815952,753.5492527343,1188.7510030405,1061.2500243192
2559,36.0200000000,3140.9621543836,2094.2200253938,756.3829978112,411.9830666414,-121.6239354628
2560,142.6000000000,16959.7563399709,11306.3766788104,935.9015508839,1630.8445615821,3086.6335486945
2561,31.0000000000,4531.8679052767,3021.3849203870,1097.7350963539,354.5803506610,58.1675378748
2562,6.3500000000,756.3598722984,504.2984277274,936.8966040123,72.6252727304,-757.4604321716
2563,50.8500000000,7426.1383544553,4950.6365480532,1096.8788562489,581.6132730276,797.0096771256
2564,6.9200000000,826.5764611914,550.7128138520,938.7575205857,79.1517650295,-742.0456382758
2565,358.8000000000,51308.5970582700,34205.7596850424,1079.4039103234,4102.2205316762,11921.2129312281
2566,44.9200000000,3920.9427867049,2614.2338541227,756.8474066171,513.8086570744,36.0528688907
2567,137.2800000000,16302.2819447385,10867.8825077104,934.9012987172,1569.9273027232,2929.5708355877
2568,243.6500000000,21142.0130665499,14094.9345976867,754.0882497416,2785.9784205999,3507.0117985217
2569,98.2700000000,11682.0759532826,7787.8785586141,935.5962830805,1123.8481310111,1834.7529805768
2570,183.1700000000,15894.0387170119,10596.0910951328,754.0882497416,2094.4291701263,2449.4302020112
2571,7.1300000000,852.0221295831,567.7875918325,939.0386843848,81.5549306735,-736.3590773078
2572,9.9100000000,1425.1281724226,949.9032116118,1084.0440787886,113.3143695799,-722.1334875577
2573,122.4800000000,14588.8121510415,9725.7553918858,936.8966040123,1400.8099848843,2525.3501702592
2574,62.7500000000,7495.3284595032,4996.8346137582,938.7575205857,717.7417999426,841.9945252166
2575,227.1200000000,32478.2847376652,21652.2945374735,1079.4039103234,2596.7010232840,7149.8852665844
2576,47.1000000000,5628.3649794338,3752.5210016598,939.0386843848,538.7429501716,398.0623432176
2577,36.9900000000,4387.1199637471,2924.8974555894,934.0736028865,422.9992779890,105.1496272821
2578,121.2700000000,17669.8847746492,11779.7694072945,1094.9662915433,1386.9976828233,3408.1513929881
2579,17.5200000000,2093.6083745155,1395.9890415731,939.0386843848,200.3986515288,-441.8180029712
2580,96.7700000000,14105.8302716035,9404.0794701140,1095.3085042616,1106.7940209592,2499.6482762687
2581,30.5800000000,2657.1705859959,1771.3711774362,754.7330514445,349.6899554330,-218.6235983178
2582,18.8400000000,2244.7520542631,1496.6409804029,937.0984891794,215.4761765644,-404.4635918835
2583,53.6300000000,6396.3481330684,4264.0829547110,937.7632772109,613.3953651429,581.1065360036
2584,196.3100000000,23312.2156801546,15541.5521575652,934.9012987172,2244.9914685139,4590.7707553582
2585,6.6400000000,579.5872685601,386.1936375408,756.8474066171,75.9503446789,-639.4041202767
2586,95.1500000000,8256.3617618807,5504.2781930421,754.0882497416,1087.9780288122,910.0172902848
2587,24.7700000000,2159.7106535273,1440.0444956880,756.3298557505,283.3079096511,-319.9716075623
2588,72.8700000000,8684.7780442171,5789.8239066919,937.2848285391,833.4338348094,1124.2354741767
2589,41.9600000000,6137.6817805950,4092.0487189301,1098.2245360874,479.9477667855,467.4607587919
2590,119.4600000000,17251.6274502467,11501.1420661015,1087.5315179624,1366.0550057562,3296.8988604266
2591,1.1400000000,99.4462548764,66.0125951540,756.5599770292,13.0391840696,-736.1655013763
2592,10.6100000000,1267.9617086599,845.3802446888,939.0835389281,121.3604152173,-637.8624901742
2593,217.7200000000,31541.7839683715,21027.5928306934,1090.1749041379,2489.8351715392,6934.1810620010
2594,30.9100000000,3691.3147540844,2460.5090107065,938.6129255746,353.5495767585,-61.3567589552
2595,57.5600000000,8420.5834185019,5614.0214266387,1098.3260134850,658.3857491133,1049.8502292650
2596,57.6200000000,5027.1588532043,3351.3064652911,756.6307199789,659.0567171797,260.1649507546
2597,143.1500000000,17032.4095633636,11354.8976580977,936.1820858981,1637.1568176090,3104.1730017587
2598,67.5300000000,5888.6500356892,3925.5093427536,756.3829978112,772.3824678038,434.3752273206
2599,15.1700000000,1812.7876165183,1208.1495375082,939.0386843848,173.5186954162,-507.9193007910
2600,302.0000000000,43429.7384532413,28953.0498899268,1084.0440787886,3453.1725139387,9939.4719705873
2601,3.5100000000,417.7934700484,278.2050541059,936.4401288793,40.1431532280,-836.9948661647
2602,53.2300000000,6358.1885880375,4238.9729433196,938.7575205857,608.8509324454,571.6071916868
2603,252.8400000000,29888.3195856905,19925.3062215737,931.8958594654,2891.0600610075,6140.0574436439
2604,176.3000000000,20860.2379157516,13907.2148365864,932.5173167244,2015.9330286476,4004.5727337932
2605,33.1600000000,3961.2653320661,2640.6165463176,938.8222665727,379.2891854946,2.5373336811
2606,36.5400000000,5342.6238183430,3561.3650929540,1097.8712831691,417.9487708351,265.4386713848
2607,10.9500000000,955.4169175204,636.9476758886,756.6624014288,125.2464531060,-563.4396129030
2608,28.6100000000,3417.3919876715,2278.6374224519,938.7575205857,327.2445083085,-127.2474636747
2609,228.6200000000,19847.8394482847,13232.0087855671,754.3228133681,2614.1951730540,3247.3126762955
2610,69.2300000000,10104.9971298626,6736.9155292171,1096.4346045105,791.8314433268,1479.8155528081
2611,34.9400000000,4175.2669295418,2783.4399238706,939.0386843848,399.6534751379,53.1348461485
2612,62.9200000000,7498.9190962280,4999.4669924451,937.2848285391,719.6330024181,842.5342728258
2613,10.0200000000,1196.8636042107,798.2809595286,938.7575205857,114.6099256641,-654.7848015678
2614,167.1900000000,14507.4211557418,9671.5999257588,754.0882497416,1911.7083198855,2170.0246603559
2615,147.5500000000,21376.0344687361,14250.7000555442,1090.1749041379,1687.3745157110,4347.7849933428
2616,6.8300000000,594.8580048814,396.6766193483,755.8173576902,78.1133152556,-635.7492874127
2617,91.8500000000,10936.7922231301,7290.9907450860,936.6776962357,1050.4818586699,1658.6419231384
2618,62.5000000000,5452.0973068190,3634.5758273006,756.5599770292,714.8675476727,346.0939548165
2619,36.7100000000,4371.1447197725,2914.2133666736,936.6776962357,419.8496356208,100.4040212424
2620,45.6800000000,5456.3602235874,3637.7360181051,938.7575205857,522.4931541256,357.3735307710
2621,13.3200000000,1591.5998795992,1061.2847615990,938.9903837852,152.3575083077,-561.0327740927
2622,66.2700000000,7890.9223802594,5260.8645795381,936.6776962357,757.9252343392,935.4548701464
2623,40.1100000000,3474.0737226991,2316.3249584102,753.2396180813,458.5843520779,-54.0752058701
2624,65.5700000000,9480.1626730142,6319.7817967742,1088.4939688877,749.8259707417,1322.0609366106
2625,40.6700000000,4816.3245956104,3210.9063482993,933.0839460749,465.0604162086,207.2738850275
2626,17.2700000000,1505.5964303267,1003.7417819920,756.2725330342,197.5248947112,-451.9427794106
2627,66.9900000000,9789.6643190033,6526.7720774382,1097.4304909789,766.2306401226,1399.2311104636
2628,17.2900000000,1508.4966430389,1005.7511364218,756.6307199789,197.7627670954,-451.6479804572
2629,37.8500000000,3303.0960643946,2201.9056586126,756.7447129152,432.9341275926,-88.4884347259
2630,22.3500000000,2667.6096083282,1778.3956322454,938.2513041608,255.6353323927,-304.6726604707
2631,34.6100000000,3016.4636742997,2011.2581665319,756.1438402539,395.8439004083,-146.7822328944
2632,71.8500000000,6263.0438076901,4175.1935782399,756.2106627622,821.7748311038,509.8647355841
2633,6.4200000000,558.2614320157,372.1111013967,755.0768121019,73.4174277361,-642.3439092190
2634,231.5100000000,27366.8915807752,18244.2630167759,931.8958594654,2647.1654592780,5543.5672452559
2635,49.7200000000,4338.7314575741,2892.2514873930,756.7192474217,568.7031441139,121.0575786455
2636,123.4000000000,10695.2570548471,7129.9944177174,753.5492527343,1410.9057783514,1400.8076060439
